Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/12/15,21:16,Friday,WARDEN STATION,MUIR,7,11,W,BD,5208
2017/12/15,21:33,Friday,YORK MILLS STATION,MUI,0,0,N,YU,6116
2017/12/15,21:35,Friday,WARDEN STATION,MUIS,0,0,,BD,0
2017/12/15,21:59,Friday,FINCH STATION,MUIS,0,0,,YU,0
2017/12/15,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/15,22:41,Friday,CHESTER STATION,SUDP,10,14,E,BD,5300
2017/12/15,23:30,Friday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/16,00:16,Saturday,KIPLING STATION,TUMVS,0,0,W,BD,5234
2017/12/16,00:50,Saturday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5781
2017/12/16,01:08,Saturday,BATHURST STATION,SUUT,10,14,E,BD,5039
2017/12/16,01:26,Saturday,BATHURST STATION,PUSTS,0,0,E,BD,5353
2017/12/16,01:31,Saturday,QUEEN STATION,MUIS,0,0,,YU,0
2017/12/16,05:45,Saturday,KIPLING STATION,PUTOE,0,0,E,BD,0
2017/12/16,05:58,Saturday,ST GEORGE YUS STATION,MUNOA,5,10,S,YU,5626
2017/12/16,06:01,Saturday,WARDEN STATION,PUSNT,0,0,W,BD,5234
2017/12/16,06:02,Saturday,EGLINTON STATION,MUNOA,5,10,N,YU,5831
2017/12/16,06:50,Saturday,KEELE STATION,MUSC,0,0,W,BD,5007
2017/12/16,06:58,Saturday,OLD MILL STATION,MUSC,0,0,W,BD,5007
2017/12/16,07:57,Saturday,YORKDALE STATION,EUBK,5,10,S,YU,5581
2017/12/16,08:20,Saturday,KIPLING STATION,MUIS,5,10,E,BD,5156
2017/12/16,09:05,Saturday,SHEPPARD WEST PORTAL,TUSC,0,0,S,YU,5701
2017/12/16,10:09,Saturday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/16,10:17,Saturday,PAPE STATION,SUDP,0,0,E,BD,5041
2017/12/16,10:18,Saturday,BAY STATION,SUDP,0,0,E,BD,5347
2017/12/16,10:46,Saturday,EGLINTON STATION,TUO,3,8,N,YU,5451
2017/12/16,11:26,Saturday,FINCH STATION,EUBO,5,10,S,YU,5561
2017/12/16,11:38,Saturday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/16,11:58,Saturday,ISLINGTON STATION,MUSC,0,0,E,BD,5197
2017/12/16,11:59,Saturday,NORTH YORK CTR STATION,MUPR1,69,74,S,YU,5621
2017/12/16,13:47,Saturday,QUEEN'S PARK STATION,TUSC,0,0,N,YU,5621
2017/12/16,13:57,Saturday,DUNDAS STATION,MUIS,0,0,N,YU,0
2017/12/16,14:31,Saturday,ISLINGTON STATION,TUO,4,8,E,BD,5288
2017/12/16,14:45,Saturday,DUNDAS STATION,MUI,5,8,N,YU,5491
2017/12/16,14:48,Saturday,DUPONT STATION,PUMEL,0,0,,YU,0
2017/12/16,14:58,Saturday,LESLIE STATION,PUSO,0,0,E,SHP,5156
2017/12/16,15:21,Saturday,BLOOR STATION,MUIS,0,0,,YU,0
2017/12/16,16:37,Saturday,YONGE BD STATION,SUAP,0,0,,BD,0
2017/12/16,16:48,Saturday,RUNNYMEDE STATION,SUSP,0,0,,BD,0
2017/12/16,18:00,Saturday,WILSON STATION,MUNOA,4,8,N,YU,5491
2017/12/16,19:49,Saturday,OSSINGTON STATION,SUSA,0,0,,BD,0
2017/12/16,20:05,Saturday,WARDEN STATION,TUOS,0,0,W,BD,5234
2017/12/16,20:48,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,0
2017/12/16,21:35,Saturday,WARDEN STATION,PUSTS,0,0,E,BD,5197
2017/12/16,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/16,22:29,Saturday,YONGE BD STATION,MUIS,0,0,,BD,0
2017/12/17,00:02,Sunday,DOWNSVIEW PARK STATION,MUATC,3,8,N,YU,5616
2017/12/17,00:19,Sunday,LAWRENCE WEST STATION,TUSC,0,0,N,YU,6121
2017/12/17,00:41,Sunday,SHEPPARD WEST STATION,MUATC,5,10,N,YU,5891
2017/12/17,00:46,Sunday,CHRISTIE STATION,SUROB,3,7,W,BD,5306
2017/12/17,01:11,Sunday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,5986
2017/12/17,02:00,Sunday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/17,02:00,Sunday,SCARBOROUGH RAPID TRAN,TRST,0,0,,SRT,0
2017/12/17,02:00,Sunday,YONGE UNIVERSITY LINE,TUST,0,0,,YU,0
2017/12/17,02:07,Sunday,CHRISTIE STATION,SUDP,0,0,,BD,0
2017/12/17,07:58,Sunday,LESLIE STATION,PUSI,5,0,E,SHP,6156
2017/12/17,08:06,Sunday,LESLIE STATION,PUSI,3,8,E,SHP,6181
2017/12/17,08:07,Sunday,EGLINTON STATION,MUO,3,8,N,YU,5791
2017/12/17,08:10,Sunday,KENNEDY BD STATION,TUSC,0,0,W,BD,5356
2017/12/17,08:10,Sunday,LESLIE STATION,PUSI,0,0,E,SHP,6196
2017/12/17,08:19,Sunday,LESLIE STATION,PUSI,0,0,E,SHP,6161
2017/12/17,08:28,Sunday,KENNEDY BD STATION,MUSC,0,0,W,BD,5007
2017/12/17,08:33,Sunday,EGLINTON STATION,PUSIS,0,0,N,YU,5746
2017/12/17,08:39,Sunday,KENNEDY BD STATION,MUSC,0,0,W,BD,5279
2017/12/17,08:40,Sunday,WARDEN STATION,MUSC,0,0,W,BD,5207
2017/12/17,08:58,Sunday,KIPLING STATION,MUTO,4,8,E,BD,5134
2017/12/17,09:33,Sunday,KIPLING STATION,EUSC,0,0,E,BD,5279
2017/12/17,10:28,Sunday,WOODBINE STATION,SUO,5,9,W,BD,5207
2017/12/17,10:41,Sunday,FINCH STATION,MUTO,0,0,S,YU,5826
2017/12/17,11:00,Sunday,WOODBINE STATION,PUMEL,0,0,,BD,0
2017/12/17,11:07,Sunday,WOODBINE STATION,MUSAN,0,0,W,BD,5250
2017/12/17,11:16,Sunday,KING STATION,PUSNT,0,0,N,YU,5981
2017/12/17,11:34,Sunday,KENNEDY BD STATION,MUTO,3,7,E,BD,5066
2017/12/17,11:45,Sunday,SHEPPARD WEST STATION,TUATC,3,7,N,YU,5826
2017/12/17,11:45,Sunday,WARDEN STATION,PUSIS,5,9,W,BD,5307
2017/12/17,12:01,Sunday,KIPLING STATION,MUIS,0,0,,BD,0
2017/12/17,12:01,Sunday,WARDEN STATION,PUSIS,9,13,W,BD,5160
2017/12/17,12:11,Sunday,ELLESMERE STATION,ERDO,5,11,N,SRT,3023
2017/12/17,12:15,Sunday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,5821
2017/12/17,12:22,Sunday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2017/12/17,12:44,Sunday,HIGH PARK STATION,PUMST,0,0,,BD,0
2017/12/17,12:57,Sunday,HIGHWAY 407 STATION,MUEC,0,0,,YU,0
2017/12/17,14:06,Sunday,ST CLAIR WEST STATION,MUI,6,10,S,YU,6106
2017/12/17,14:12,Sunday,DOWNSVIEW PARK STATION,MUI,12,6,S,YU,5721
2017/12/17,14:47,Sunday,ROYAL YORK STATION,MUDD,0,0,W,BD,5208
2017/12/17,15:01,Sunday,PIONEER VILLAGE STATIO,MUIR,0,0,,YU,5896
2017/12/17,15:58,Sunday,COLLEGE STATION,EUSC,0,0,S,YU,5936
2017/12/17,16:18,Sunday,DOWNSVIEW PARK STATION,MUPAA,0,0,N,YU,5832
2017/12/17,16:22,Sunday,WOODBINE STATION,PUMST,0,0,,BD,0
2017/12/17,16:50,Sunday,GREENWOOD STATION,SUO,0,0,E,BD,5092
2017/12/17,16:56,Sunday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2017/12/17,18:10,Sunday,KIPLING STATION,SUPOL,3,7,,BD,5177
2017/12/17,18:18,Sunday,QUEEN STATION,PUMST,0,0,S,YU,0
2017/12/17,18:26,Sunday,DUNDAS STATION,MUPAA,0,0,N,YU,5501
2017/12/17,20:00,Sunday,ELLESMERE STATION,ERDO,3,8,N,SRT,3027
2017/12/17,20:16,Sunday,YONGE BD STATION,MUI,5,9,W,BD,5255
2017/12/17,20:42,Sunday,QUEEN'S PARK STATION,TUSC,0,0,S,YU,5211
2017/12/17,20:49,Sunday,SHEPPARD WEST STATION,MUATC,8,13,N,YU,5486
2017/12/17,20:54,Sunday,DOWNSVIEW PARK STATION,SUO,4,9,S,YU,5381
2017/12/17,21:01,Sunday,BLOOR STATION,MUIS,0,0,N,YU,0
2017/12/17,21:43,Sunday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017/12/17,21:47,Sunday,CASTLE FRANK STATION,MUIS,0,0,,BD,0
2017/12/17,21:52,Sunday,WILSON STATION,EUTR,4,9,N,YU,5936
2017/12/17,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/17,23:12,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/17,23:20,Sunday,WILSON CAPITAL SHOP,MUIE,0,0,,YU,0
2017/12/17,23:48,Sunday,SHEPPARD WEST PORTAL,MUATC,8,13,N,YU,5486
2017/12/18,00:28,Monday,BLOOR STATION,MUSAN,3,6,S,YU,5506
2017/12/18,00:40,Monday,BLOOR STATION,TUCC,5,10,S,YU,5641
2017/12/18,01:48,Monday,KING STATION,MUIS,0,0,,YU,0
2017/12/18,01:49,Monday,DON MILLS STATION,MUTO,5,11,W,SHP,6181
2017/12/18,02:00,Monday,SCARBOROUGH RAPID TRAN,TRST,0,0,,SRT,0
2017/12/18,03:00,Monday,YUS/BD/SHEPPARD SUBWAY,TUST,0,0,,YU/BD,0
2017/12/18,05:51,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5208
2017/12/18,05:55,Monday,COXWELL STATION,MUSC,0,0,E,BD,5322
2017/12/18,06:02,Monday,ISLINGTON STATION,MUPLB,58,62,W,BD,5172
2017/12/18,06:06,Monday,SHEPPARD STATION,MUO,0,0,S,YU,5916
2017/12/18,06:09,Monday,VICTORIA PARK STATION,EUME,18,20,E,BD,5264
2017/12/18,06:20,Monday,SHEPPARD WEST STATION,EUME,8,12,N,YU,5826
2017/12/18,06:35,Monday,COXWELL STATION,MUSC,0,0,E,BD,5152
2017/12/18,06:44,Monday,FINCH STATION,MUIE,0,0,,YU,0
2017/12/18,06:54,Monday,EGLINTON STATION,SUCOL,0,0,N,YU,5976
2017/12/18,06:57,Monday,PIONEER VILLAGE STATIO,MUIR,4,8,N,YU,5486
2017/12/18,07:19,Monday,KEELE STATION,EUBK,0,0,E,BD,5219
2017/12/18,07:32,Monday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5906
2017/12/18,07:35,Monday,DOWNSVIEW PARK STATION,MUATC,3,7,S,YU,5911
2017/12/18,07:38,Monday,WILSON STATION,EUNEA,3,7,S,YU,0
2017/12/18,07:58,Monday,EGLINTON WEST STATION,TUSC,0,0,N,YU,6041
2017/12/18,08:32,Monday,BLOOR STATION,MUI,4,6,S,YU,5891
2017/12/18,08:32,Monday,MIDLAND STATION,PRO,0,0,N,SRT,3019
2017/12/18,08:51,Monday,KIPLING STATION,MUSC,0,0,E,BD,5219
2017/12/18,08:55,Monday,ST GEORGE BD STATION,SUDP,3,5,W,BD,5132
2017/12/18,08:58,Monday,EGLINTON STATION,PUMST,0,0,,YU,0
2017/12/18,09:14,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5100
2017/12/18,09:18,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5208
2017/12/18,09:22,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5321
2017/12/18,09:45,Monday,KEELE STATION,MUTO,0,0,E,BD,5225
2017/12/18,10:18,Monday,JANE STATION,TUSC,0,0,W,BD,5366
2017/12/18,10:36,Monday,YONGE BD STATION,EUBK,0,0,W,BD,5233
2017/12/18,11:01,Monday,ROYAL YORK STATION,MUPR1,222,225,W,BD,5248
2017/12/18,11:14,Monday,ST ANDREW STATION,TUMVS,0,0,S,YU,5431
2017/12/18,11:50,Monday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/18,12:01,Monday,EGLINTON STATION,EUDO,4,7,S,YU,5926
2017/12/18,12:10,Monday,OSSINGTON STATION,TUSC,0,0,W,BD,5366
2017/12/18,13:23,Monday,QUEEN'S PARK STATION,TUSC,0,0,S,YU,5661
2017/12/18,13:55,Monday,SCARB CTR STATION,ERDO,0,0,N,SRT,3025
2017/12/18,14:03,Monday,KIPLING STATION,TUMVS,0,0,E,BD,5007
2017/12/18,14:25,Monday,COXWELL STATION,EUAL,3,6,W,BD,5111
2017/12/18,14:45,Monday,DUNDAS WEST STATION,PUMST,0,0,,BD,0
2017/12/18,14:48,Monday,YONGE SHP STATION,TUO,4,9,E,SHP,6196
2017/12/18,14:59,Monday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5317
2017/12/18,15:17,Monday,WILSON HOSTLER,MUSC,0,0,S,YU,5721
2017/12/18,15:26,Monday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/12/18,15:35,Monday,YONGE BD STATION,MUPAA,4,7,W,BD,5366
2017/12/18,15:59,Monday,BAY STATION,MUIS,0,0,,BD,0
2017/12/18,16:43,Monday,CASTLE FRANK STATION,MUIS,0,0,W,BD,0
2017/12/18,16:47,Monday,COXWELL STATION,MUIE,0,0,E,BD,5067
2017/12/18,16:57,Monday,ISLINGTON STATION,PUMEL,0,0,,BD,0
2017/12/18,17:04,Monday,COLLEGE STATION,EUNT,4,6,N,YU,5511
2017/12/18,17:07,Monday,SCARB CTR STATION,ERDO,0,0,S,SRT,3027
2017/12/18,17:14,Monday,SHEPPARD WEST STATION,EUTR,3,5,S,YU,5936
2017/12/18,17:22,Monday,UNION STATION,MUIRS,0,0,,YU,0
2017/12/18,17:46,Monday,BAY STATION,MUIRS,0,0,,BD,0
2017/12/18,17:56,Monday,HIGHWAY 407 STATION,EUATC,11,13,N,YU,5551
2017/12/18,18:06,Monday,DUFFERIN STATION,MUDD,4,7,E,BD,5353
2017/12/18,18:17,Monday,DAVISVILLE STATION,MUI,5,7,N,YU,5546
2017/12/18,18:25,Monday,CHRISTIE STATION,MUPAA,0,0,W,BD,5108
2017/12/18,18:32,Monday,DUNDAS STATION,MUNCA,0,0,,YU,0
2017/12/18,18:45,Monday,DAVISVILLE STATION,MUIR,3,5,N,YU,6111
2017/12/18,18:55,Monday,SHEPPARD WEST STATION,TUATC,12,14,N,YU,5671
2017/12/18,19:40,Monday,ROYAL YORK STATION,MUDD,3,6,E,BD,5305
2017/12/18,19:50,Monday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5646
2017/12/18,20:08,Monday,WILSON STATION,EUYRD,4,6,N,YU,6121
2017/12/18,20:18,Monday,GREENWOOD STATION,MUSC,0,0,E,BD,5039
2017/12/18,20:37,Monday,KENNEDY BD STATION,TUSC,0,0,E,BD,5353
2017/12/18,20:58,Monday,LANSDOWNE STATION,EUBK,0,0,E,BD,5027
2017/12/18,21:01,Monday,WOODBINE STATION,TUCC,0,0,E,BD,5245
2017/12/18,21:30,Monday,WARDEN STATION,EUBK,0,0,E,BD,5027
2017/12/18,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/18,22:04,Monday,LANSDOWNE STATION,MUIS,0,0,,BD,0
2017/12/18,22:57,Monday,BATHURST STATION,EUBK,0,0,E,BD,5027
2017/12/18,23:15,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU - BD LINE,0
2017/12/18,23:33,Monday,VAUGHAN MC STATION,SUDP,0,0,N,YU,5891
2017/12/18,23:46,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/18,23:51,Monday,ISLINGTON STATION,TUSC,0,0,W,BD,5106
2017/12/19,01:10,Tuesday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,6111
2017/12/19,01:13,Tuesday,COLLEGE STATION,SUAP,3,5,S,YU,6041
2017/12/19,01:18,Tuesday,BROADVIEW STATION,TUMVS,0,0,E,BD,5353
2017/12/19,01:57,Tuesday,BLOOR STATION,SUUT,0,0,S,YU,0
2017/12/19,05:17,Tuesday,YONGE BD STATION,MUNCA,0,0,,BD,0
2017/12/19,06:04,Tuesday,KEELE STATION,MUCL,5,10,W,BD,5106
2017/12/19,06:15,Tuesday,GREENWOOD STATION,EUSC,0,0,E,BD,5354
2017/12/19,06:23,Tuesday,KENNEDY BD STATION,EUSC,0,0,W,BD,5140
2017/12/19,06:34,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5541
2017/12/19,06:39,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5256
2017/12/19,06:53,Tuesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5279
2017/12/19,07:30,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5151
2017/12/19,07:36,Tuesday,KENNEDY BD STATION,EUSC,0,0,W,BD,5297
2017/12/19,07:43,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5290
2017/12/19,08:05,Tuesday,FINCH STATION,MUIRS,0,0,,YU,0
2017/12/19,08:08,Tuesday,KENNEDY BD STATION,EUSC,0,0,W,BD,5140
2017/12/19,08:14,Tuesday,YORK MILLS STATION,MUIR,3,5,N,YU,5646
2017/12/19,08:17,Tuesday,BAY STATION,MUIS,0,0,W,BD,0
2017/12/19,08:26,Tuesday,EGLINTON STATION,MUIR,0,0,S,YU,5836
2017/12/19,08:28,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5266
2017/12/19,08:43,Tuesday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/12/19,08:57,Tuesday,PIONEER VILLAGE STATIO,SUDP,0,0,N,YU,5751
2017/12/19,09:26,Tuesday,ST ANDREW STATION,MUFS,11,13,N,YU,5701
2017/12/19,10:42,Tuesday,LAWRENCE STATION,MUIS,0,0,,YU,1818
2017/12/19,10:55,Tuesday,WOODBINE STATION,MUSC,0,0,W,BD,5132
2017/12/19,11:40,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/19,11:56,Tuesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5351
2017/12/19,12:14,Tuesday,YONGE BD STATION,PUMST,0,0,W,BD,0
2017/12/19,13:39,Tuesday,VICTORIA PARK STATION,PUMST,0,0,,BD,0
2017/12/19,14:20,Tuesday,FINCH STATION,MUNOA,3,6,,YU,5126
2017/12/19,15:28,Tuesday,SHEPPARD WEST STATION,MUATC,3,6,N,YU,5481
2017/12/19,16:31,Tuesday,QUEEN STATION,SUCOL,0,0,S,YU,5526
2017/12/19,16:59,Tuesday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5736
2017/12/19,16:59,Tuesday,SCARB CTR STATION,PRST,0,0,,SRT,0
2017/12/19,17:19,Tuesday,VICTORIA PARK STATION,EUDO,4,7,W,BD,5140
2017/12/19,17:23,Tuesday,CHESTER STATION,MUI,10,12,E,BD,5219
2017/12/19,17:25,Tuesday,COXWELL STATION,MUWR,9,11,W,BD,5140
2017/12/19,17:25,Tuesday,ST GEORGE BD STATION,SUDP,5,8,W,BD,5330
2017/12/19,17:32,Tuesday,BLOOR STATION,MUIS,0,0,,YU,0
2017/12/19,17:49,Tuesday,LAWRENCE STATION,MUSC,3,5,S,YU,5511
2017/12/19,18:10,Tuesday,ST ANDREW STATION,MUPAA,4,6,N,YU,5926
2017/12/19,18:11,Tuesday,LANSDOWNE STATION,TUKEY,3,6,W,BD,5250
2017/12/19,18:12,Tuesday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5094
2017/12/19,18:36,Tuesday,BAY STATION,SUDP,0,0,W,BD,5305
2017/12/19,18:41,Tuesday,LAWRENCE STATION,EUSC,0,0,S,YU,5891
2017/12/19,19:07,Tuesday,YORKDALE STATION,EUSC,0,0,N,YU,5616
2017/12/19,19:38,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5366
2017/12/19,20:03,Tuesday,ISLINGTON STATION,MUSC,0,0,E,BD,5194
2017/12/19,20:15,Tuesday,DUNDAS STATION,SUDP,7,9,S,YU,5571
2017/12/19,20:16,Tuesday,WILSON STATION,EUOE,4,7,S,YU,5831
2017/12/19,20:30,Tuesday,WILSON STATION,EUOE,5,8,N,YU,5811
2017/12/19,20:36,Tuesday,KIPLING STATION,MUIS,0,0,,BD,0
2017/12/19,21:10,Tuesday,RUNNYMEDE STATION,EUSC,0,0,E,BD,5307
2017/12/19,21:15,Tuesday,SHEPPARD WEST STATION,SUDP,5,9,S,YU,5911
2017/12/19,21:50,Tuesday,YORKDALE STATION,EUSC,0,0,N,YU,5616
2017/12/19,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/19,22:05,Tuesday,FINCH STATION,PUSO,3,8,S,YU,5726
2017/12/19,22:46,Tuesday,HIGHWAY 407 STATION,SUUT,0,0,N,YU,6111
2017/12/19,22:54,Tuesday,SPADINA BD STATION,MUIS,0,0,E,BD,0
2017/12/19,23:05,Tuesday,ST CLAIR WEST STATION,SUDP,0,0,N,YU,5916
2017/12/19,23:32,Tuesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD LINE,0
2017/12/19,23:51,Tuesday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5791
2017/12/20,00:08,Wednesday,DUNDAS WEST STATION,SUDP,5,9,W,BD,5246
2017/12/20,00:16,Wednesday,YORKDALE STATION,MUSC,0,0,N,YU,5761
2017/12/20,01:37,Wednesday,DUPONT STATION,TUSC,0,0,S,YU,5886
2017/12/20,02:08,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0
2017/12/20,06:17,Wednesday,WILSON YARD,PUSSW,10,13,N,YU,5506
2017/12/20,06:19,Wednesday,KENNEDY BD STATION,MUSC,4,9,W,BD,5156
2017/12/20,06:35,Wednesday,WILSON STATION,TUSC,0,0,N,YU,5761
2017/12/20,06:39,Wednesday,KENNEDY BD STATION,EUSC,0,0,W,BD,5297
2017/12/20,06:51,Wednesday,KEELE STATION,EUSC,0,0,E,BD,5194
2017/12/20,06:53,Wednesday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5180
2017/12/20,06:54,Wednesday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5194
2017/12/20,07:00,Wednesday,OSSINGTON STATION,MUSC,0,0,E,BD,5194
2017/12/20,07:44,Wednesday,EGLINTON STATION,SUDP,4,6,N,YU,5691
2017/12/20,08:13,Wednesday,JANE STATION,TUSC,0,0,W,BD,5246
2017/12/20,09:24,Wednesday,VAUGHAN MC STATION,TUATC,0,0,S,YU,5501
2017/12/20,10:19,Wednesday,CASTLE FRANK STATION,MUPAA,3,6,E,BD,5227
2017/12/20,10:39,Wednesday,VAUGHAN MC STATION,TUDOE,11,14,S,YU,5746
2017/12/20,10:41,Wednesday,DONLANDS STATION,MUPLC,0,0,E,BD,0
2017/12/20,10:58,Wednesday,BLOOR STATION,MUIRS,0,0,S,YU,5925
2017/12/20,11:14,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5092
2017/12/20,11:20,Wednesday,DON MILLS STATION,PUSI,0,0,W,SHP,6161
2017/12/20,11:36,Wednesday,DAVISVILLE STATION,MUI,16,19,N,YU,5411
2017/12/20,11:43,Wednesday,SHEPPARD WEST STATION,TUO,7,10,N,YU,5686
2017/12/20,13:11,Wednesday,YORKDALE STATION,MUIS,0,0,,YU,0
2017/12/20,13:20,Wednesday,SHEPPARD WEST STATION,MUSC,0,0,S,YU,5766
2017/12/20,13:22,Wednesday,DON MILLS STATION,PUSI,0,0,W,SHP,6191
2017/12/20,13:59,Wednesday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,5656
2017/12/20,14:18,Wednesday,MAIN STREET STATION,MUI,14,18,E,BD,5259
2017/12/20,14:38,Wednesday,DONLANDS STATION,EUBK,3,6,W,BD,5214
2017/12/20,14:54,Wednesday,DUNDAS WEST STATION,PUMEL,0,0,,BD,0
2017/12/20,15:14,Wednesday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5896
2017/12/20,16:17,Wednesday,YORK MILLS STATION,MUSC,0,0,S,YU,5696
2017/12/20,16:55,Wednesday,MAIN STREET STATION,MUSC,0,0,W,BD,5092
2017/12/20,16:59,Wednesday,VAUGHAN MC STATION,SUDP,3,6,S,YU,5612
2017/12/20,17:00,Wednesday,HIGH PARK STATION,MUPAA,5,8,W,BD,5358
2017/12/20,17:07,Wednesday,OSSINGTON STATION,MUNCA,0,0,,BD,0
2017/12/20,17:31,Wednesday,CASTLE FRANK STATION,MUSC,0,0,E,BD,5183
2017/12/20,17:31,Wednesday,OSGOODE STATION,SUUT,5,7,S,YU,6091
2017/12/20,18:35,Wednesday,COLLEGE STATION,SUDP,4,6,S,YU,5916
2017/12/20,18:54,Wednesday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/12/20,18:57,Wednesday,LAWRENCE WEST STATION,SUEAS,5,7,N,YU,5686
2017/12/20,19:03,Wednesday,YONGE BD STATION,PUMEL,0,0,,BD,0
2017/12/20,19:16,Wednesday,YONGE BD STATION,EUCA,5,8,E,BD,5281
2017/12/20,19:21,Wednesday,ST PATRICK STATION,SUDP,5,7,N,YU,6066
2017/12/20,19:22,Wednesday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2017/12/20,20:24,Wednesday,OSSINGTON STATION,SUDP,3,6,W,BD,5171
2017/12/20,20:28,Wednesday,YORKDALE STATION,MUSC,0,0,N,YU,5406
2017/12/20,21:30,Wednesday,EGLINTON STATION,MUPAA,4,7,N,YU,5546
2017/12/20,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/20,23:35,Wednesday,LAWRENCE STATION,SUDP,5,10,S,YU,5746
2017/12/20,23:53,Wednesday,SPADINA YUS STATION,SUUT,29,33,N,YU,5461
2017/12/21,00:06,Thursday,CHRISTIE STATION,SUDP,5,9,W,BD,5314
2017/12/21,00:11,Thursday,COXWELL STATION,TUNIP,8,12,E,BD,5188
2017/12/21,00:19,Thursday,ST CLAIR WEST STATION,SUDP,0,0,N,YU,5681
2017/12/21,00:23,Thursday,MIDLAND STATION,MRWEA,8,15,S,SRT,3000
2017/12/21,00:31,Thursday,CHRISTIE STATION,MUIR,3,7,W,BD,5219
2017/12/21,00:32,Thursday,GLENCAIRN STATION,MUIRS,0,0,,YU,0
2017/12/21,01:03,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5152
2017/12/21,01:08,Thursday,FINCH STATION,MUIR,0,0,N,YU,5421
2017/12/21,01:33,Thursday,VAUGHAN MC STATION,SUDP,0,0,S,YU,0
2017/12/21,01:52,Thursday,WILSON STATION,MUI,14,24,N,YU,5821
2017/12/21,05:57,Thursday,COXWELL STATION,MUSC,0,0,E,BD,5105
2017/12/21,06:00,Thursday,MCCOWAN STATION,ERME,5,10,S,SRT,3000
2017/12/21,06:08,Thursday,MIDLAND STATION,MRWEA,3,8,N,SRT,3017
2017/12/21,06:30,Thursday,SCARB CTR STATION,MRDD,0,0,N,SRT,3022
2017/12/21,06:33,Thursday,KIPLING STATION,EUNT,5,10,E,BD,5065
2017/12/21,06:35,Thursday,BATHURST STATION,TUSC,0,0,W,BD,5041
2017/12/21,06:44,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5305
2017/12/21,06:51,Thursday,OLD MILL STATION,TUSC,0,0,W,BD,5255
