Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2018/02/01,00:36,Thursday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2018/02/01,00:55,Thursday,MCCOWAN STATION,ERAC,6,12,S,SRT,3004
2018/02/01,01:03,Thursday,SUMMERHILL STATION,SUO,3,8,N,YU,5516
2018/02/01,01:55,Thursday,LAWRENCE STATION,TUSC,0,0,N,YU,5466
2018/02/01,02:42,Thursday,WILSON STATION,PUMEL,0,0,,YU,0
2018/02/01,02:44,Thursday,MCCOWAN YARD,MRPLB,0,0,,SRT,0
2018/02/01,05:35,Thursday,GLENCAIRN STATION,EUOE,0,0,N,YU,0
2018/02/01,06:13,Thursday,DONLANDS STATION,MUIR,0,0,W,BD,5301
2018/02/01,06:15,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5340
2018/02/01,06:29,Thursday,BLOOR STATION,MUIS,0,0,S,YU,5656
2018/02/01,06:35,Thursday,MIDLAND STATION,MRPAA,0,0,S,SRT,3012
2018/02/01,07:02,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5192
2018/02/01,07:19,Thursday,GREENWOOD STATION,EUSC,0,0,E,BD,5332
2018/02/01,07:21,Thursday,ROYAL YORK STATION,EUDO,7,9,E,BD,5025
2018/02/01,07:33,Thursday,RUNNYMEDE STATION,MUPAA,3,5,E,BD,5303
2018/02/01,07:51,Thursday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2018/02/01,08:07,Thursday,DAVISVILLE STATION,MUIS,0,0,S,YU,5596
2018/02/01,08:42,Thursday,EGLINTON WEST STATION,TUDOE,28,30,S,YU,5911
2018/02/01,08:56,Thursday,BLOOR STATION,MUIR,4,6,S,YU,5576
2018/02/01,09:08,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5169
2018/02/01,09:12,Thursday,WILSON STATION,TUCC,4,7,S,YU,5456
2018/02/01,10:00,Thursday,BROADVIEW STATION,EUPI,6,8,E,BD,5052
2018/02/01,10:16,Thursday,LAWRENCE WEST STATION,PUSNT,0,0,N,YU,5786
2018/02/01,10:30,Thursday,KENNEDY BD STATION,EUCD,0,0,W,BD,5021
2018/02/01,11:22,Thursday,WELLESLEY STATION,SUUT,0,0,,YU,0
2018/02/01,11:39,Thursday,WELLESLEY STATION,MUI,0,0,N,YU,5506
2018/02/01,11:42,Thursday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018/02/01,11:52,Thursday,ST GEORGE BD STATION,PUSTS,0,0,W,BD,5054
2018/02/01,11:53,Thursday,DUNDAS STATION,MUPAA,0,0,S,YU,5621
2018/02/01,12:09,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018/02/01,12:10,Thursday,KEELE STATION,MUSC,0,0,E,BD,5166
2018/02/01,12:18,Thursday,OLD MILL STATION,PUMEL,0,0,,BD,0
2018/02/01,12:45,Thursday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2018/02/01,13:48,Thursday,VAUGHAN MC STATION,TUO,3,6,S,YU,5651
2018/02/01,14:12,Thursday,WARDEN STATION,MUSC,0,0,E,BD,5330
2018/02/01,14:22,Thursday,BAYVIEW STATION,MUIR,0,0,W,SHP,6176
2018/02/01,14:28,Thursday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2018/02/01,15:12,Thursday,ISLINGTON STATION,SUUT,3,6,W,BD,5092
2018/02/01,15:38,Thursday,DUNDAS STATION,PUMST,0,0,,YU,0
2018/02/01,15:41,Thursday,VAUGHAN MC STATION,MUTO,3,8,S,YU,5741
2018/02/01,15:51,Thursday,VAUGHAN MC STATION,EUATC,3,8,S,YU,5741
2018/02/01,15:59,Thursday,ST GEORGE YUS STATION,MUIR,4,7,N,YU,5561
2018/02/01,16:09,Thursday,KENNEDY BD STATION,MUSC,0,0,E,BD,5330
2018/02/01,16:12,Thursday,DON MILLS STATION,TUMVS,0,0,E,SHP,6166
2018/02/01,16:39,Thursday,FINCH STATION,EUDO,3,5,S,YU,5951
2018/02/01,17:01,Thursday,KENNEDY SRT STATION,MRPLB,142,147,N,SRT,3007
2018/02/01,17:02,Thursday,ISLINGTON STATION,MUIS,0,0,,BD,0
2018/02/01,17:25,Thursday,FINCH STATION,MUSC,0,0,S,YU,6031
2018/02/01,17:26,Thursday,COXWELL STATION,PUSCR,6,8,W,BD,5158
2018/02/01,17:35,Thursday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,5441
2018/02/01,17:38,Thursday,BROADVIEW STATION,MUO,6,8,W,BD,5158
2018/02/01,17:50,Thursday,DAVISVILLE STATION,MUIS,0,0,N,YU,0
2018/02/01,18:00,Thursday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2018/02/01,18:02,Thursday,EGLINTON WEST STATION,MUSC,3,5,S,YU,5701
2018/02/01,18:40,Thursday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5666
2018/02/01,18:51,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2018/02/01,18:52,Thursday,ROSEDALE STATION,MUPAA,0,0,N,YU,5721
2018/02/01,18:59,Thursday,ST CLAIR WEST STATION,SUO,0,0,,YU,0
2018/02/01,19:00,Thursday,BLOOR STATION,MUPAA,0,0,S,YU,5671
2018/02/01,20:03,Thursday,LANSDOWNE STATION,MUIRS,0,0,W,BD,0
2018/02/01,20:23,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5116
2018/02/01,21:04,Thursday,FINCH WEST STATION,MUIR,3,6,N,YU,6121
2018/02/01,21:12,Thursday,CHESTER STATION,MUPAA,0,0,E,BD,5009
2018/02/01,21:32,Thursday,NORTH YORK CTR STATION,SUDP,4,9,N,YU,5386
2018/02/01,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018/02/01,22:04,Thursday,LAWRENCE STATION,SUDP,0,0,S,YU,0
2018/02/01,22:08,Thursday,KIPLING STATION,TUKEY,4,9,,BD,5089
2018/02/01,22:33,Thursday,MCCOWAN STATION,ERTC,8,14,S,SRT,3027
2018/02/01,22:40,Thursday,WILSON STATION,SUDP,9,14,N,YU,6116
2018/02/01,22:46,Thursday,SPADINA YUS STATION,MUPAA,0,0,N,YU,5706
2018/02/01,22:54,Thursday,YORKDALE STATION,SUDP,6,11,N,YU,5756
2018/02/01,23:08,Thursday,BLOOR STATION,MUIS,0,0,,YU,0
2018/02/01,23:19,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018/02/01,23:33,Thursday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2018/02/01,23:41,Thursday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5273
2018/02/01,23:41,Thursday,VICTORIA PARK STATION,SUDP,0,0,W,BD,5343
2018/02/01,23:50,Thursday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2018/02/02,00:24,Friday,HIGH PARK STATION,MUSC,0,0,W,BD,5194
2018/02/02,00:27,Friday,JANE STATION,MUSC,0,0,W,BD,5194
2018/02/02,00:50,Friday,SCARB CTR STATION,SRO,0,0,,SRT,0
2018/02/02,00:58,Friday,WELLESLEY STATION,SUUT,13,18,N,YU,5636
2018/02/02,01:47,Friday,LAWRENCE WEST STATION,MUPAA,0,0,N,YU,5846
2018/02/02,01:58,Friday,OSSINGTON STATION,TUSC,0,0,W,BD,5355
2018/02/02,06:02,Friday,VAUGHAN MC STATION,TUATC,6,10,S,YU,5801
2018/02/02,06:07,Friday,ROYAL YORK STATION,SUO,3,7,W,BD,5182
2018/02/02,06:21,Friday,KENNEDY SRT STATION,ERDB,8,13,N,SRT,3027
2018/02/02,06:42,Friday,FINCH STATION,TUO,3,6,S,YU,5481
2018/02/02,06:51,Friday,KENNEDY BD STATION,EUDO,3,5,W,BD,5036
2018/02/02,06:54,Friday,LAWRENCE STATION,MUSC,0,0,N,YU,5851
2018/02/02,07:14,Friday,FINCH WEST STATION,MUDD,5,8,N,YU,5771
2018/02/02,07:25,Friday,ST CLAIR WEST STATION,EUDO,5,8,N,YU,5631
2018/02/02,07:53,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5085
2018/02/02,08:09,Friday,SPADINA YUS STATION,TUMVS,0,0,S,YU,5731
2018/02/02,08:33,Friday,OLD MILL STATION,MUSC,0,0,W,BD,5250
2018/02/02,08:53,Friday,KIPLING STATION,SUO,3,6,E,BD,5356
2018/02/02,09:32,Friday,MCCOWAN STATION,ERAC,6,12,N,SRT,3001
2018/02/02,09:33,Friday,SPADINA BD STATION,EUSC,0,0,W,BD,5123
2018/02/02,09:47,Friday,JANE STATION,SUO,141,144,W,BD,5105
2018/02/02,10:37,Friday,YORK MILLS STATION,TUMVS,0,0,S,YU,5781
2018/02/02,10:39,Friday,YORK MILLS STATION,MUI,7,10,S,YU,5926
2018/02/02,10:40,Friday,OSSINGTON STATION,MUPAA,0,0,E,BD,5264
2018/02/02,12:44,Friday,YONGE SHP STATION,EUOE,0,0,W,SHP,6161
2018/02/02,13:10,Friday,FINCH WEST STATION,MUATC,8,12,N,YU,5601
2018/02/02,13:14,Friday,SCARB CTR STATION,MRDD,3,8,N,SRT,3021
2018/02/02,13:15,Friday,DONLANDS STATION,MUI,14,17,W,BD,5316
2018/02/02,13:23,Friday,HIGHWAY 407 STATION,TUATC,3,6,N,YU,5776
2018/02/02,14:35,Friday,ROYAL YORK STATION,SUO,22,25,W,BD,5089
2018/02/02,14:43,Friday,BROADVIEW STATION,SUO,0,0,,BD,0
2018/02/02,14:57,Friday,SCARB CTR STATION,PRST,0,0,,SRT,0
2018/02/02,15:16,Friday,SCARB CTR STATION,ERDO,4,9,N,SRT,3017
2018/02/02,15:44,Friday,BATHURST STATION,MUPAA,3,6,E,BD,5202
2018/02/02,15:49,Friday,NORTH YORK CTR STATION,MUDD,4,6,S,YU,5886
2018/02/02,15:55,Friday,ROYAL YORK STATION,MUSC,0,0,W,BD,5239
2018/02/02,16:08,Friday,WARDEN STATION,MUSC,0,0,W,BD,5195
2018/02/02,16:15,Friday,WARDEN STATION,TUMVS,3,6,W,BD,5089
2018/02/02,16:32,Friday,WARDEN STATION,MUSC,0,0,E,BD,5166
2018/02/02,16:38,Friday,KENNEDY BD STATION,MUD,3,5,W,BD,5256
2018/02/02,16:39,Friday,KIPLING STATION,TUSC,0,0,E,BD,5303
2018/02/02,16:54,Friday,WOODBINE STATION,MUI,6,8,E,BD,5192
2018/02/02,17:06,Friday,DUFFERIN STATION,MUIS,0,0,,BD,0
2018/02/02,17:37,Friday,DON MILLS STATION,SUDP,0,0,,SHP,0
2018/02/02,17:40,Friday,ST ANDREW STATION,MUIE,0,0,,YU,0
2018/02/02,18:41,Friday,MCCOWAN STATION,ERTC,5,10,S,SRT,3002
2018/02/02,18:46,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2018/02/02,19:06,Friday,YORK MILLS STATION,MUIS,0,0,,YU,0
2018/02/02,19:52,Friday,COLLEGE STATION,SUDP,7,10,N,YU,5986
2018/02/02,19:57,Friday,ISLINGTON STATION,MUSC,4,7,E,BD,5250
2018/02/02,20:27,Friday,KENNEDY BD STATION,TUSC,0,0,E,BD,5152
2018/02/02,20:34,Friday,KENNEDY SRT STATION,MRIE,0,0,N,SRT,3023
2018/02/02,21:05,Friday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2018/02/02,21:18,Friday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5266
2018/02/02,21:28,Friday,YORKDALE STATION,MUSC,0,0,S,YU,5716
2018/02/02,21:41,Friday,OSSINGTON STATION,EUNT,4,9,E,BD,5356
2018/02/02,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018/02/02,22:25,Friday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2018/02/02,22:58,Friday,SHEPPARD WEST STATION,TUO,8,13,N,YU,5691
2018/02/02,23:17,Friday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018/02/03,00:07,Saturday,MAIN STREET STATION,MUPAA,0,0,W,BD,5355
2018/02/03,00:25,Saturday,ISLINGTON STATION,TUSC,0,0,W,BD,5340
2018/02/03,00:45,Saturday,BATHURST STATION,MUIS,0,0,,BD,0
2018/02/03,00:50,Saturday,GREENWOOD STATION,SUDP,11,15,E,BD,5351
2018/02/03,01:42,Saturday,SHEPPARD WEST STATION,MUATC,6,11,N,YU,5596
2018/02/03,01:55,Saturday,FINCH STATION,MUSC,0,0,S,YU,5431
2018/02/03,05:58,Saturday,CASTLE FRANK STATION,PUSTC,0,0,W,BD,5192
2018/02/03,06:00,Saturday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0
2018/02/03,06:18,Saturday,GREENWOOD STATION,EUYRD,4,9,E,BD,5369
2018/02/03,07:02,Saturday,JANE STATION,TUSC,0,0,W,BD,5301
2018/02/03,07:29,Saturday,LAWRENCE EAST STATION,ERDB,15,21,N,SRT,3011
2018/02/03,09:25,Saturday,ST CLAIR WEST STATION,MUSC,0,0,S,YU,5561
2018/02/03,12:06,Saturday,KING STATION,MUIS,0,0,,YU,0
2018/02/03,12:26,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2018/02/03,12:34,Saturday,SPADINA YUS STATION,MUIRS,0,0,,YU,0
2018/02/03,13:14,Saturday,YONGE SHP STATION,PUSTS,5,10,E,SHP,3146
2018/02/03,13:48,Saturday,YONGE SHP STATION,PUSTS,5,10,E,SHP,6146
2018/02/03,13:53,Saturday,DON MILLS STATION,MUIS,0,0,,SHP,0
2018/02/03,15:00,Saturday,WELLESLEY STATION,MUPAA,0,0,S,YU,5821
2018/02/03,15:08,Saturday,DUNDAS STATION,MUIS,0,0,S,YU,0
2018/02/03,15:32,Saturday,KIPLING STATION,MUIS,0,0,,BD,0
2018/02/03,15:55,Saturday,KIPLING STATION,SUDP,4,8,E,BD,5340
2018/02/03,17:29,Saturday,SHEPPARD STATION,TUOS,3,6,S,YU,5751
2018/02/03,18:40,Saturday,KENNEDY BD STATION,MUSC,0,0,E,BD,5330
2018/02/03,18:45,Saturday,ST CLAIR WEST STATION,MUNCA,0,0,,YU,0
2018/02/03,19:54,Saturday,FINCH STATION,TUSC,0,0,N,YU,5756
2018/02/03,20:28,Saturday,OLD MILL STATION,TUSC,0,0,E,BD,5035
2018/02/03,20:41,Saturday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5176
2018/02/03,20:53,Saturday,MCCOWAN STATION,ERAC,6,12,N,SRT,3015
2018/02/03,21:48,Saturday,BAY STATION,MUIR,5,9,W,BD,5271
2018/02/03,21:54,Saturday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5074
2018/02/03,22:00,Saturday,YONGE UNIVERSITY LINE,MUO,0,0,,YU/BD,0
2018/02/03,22:10,Saturday,KIPLING STATION,TUS,4,8,W,BD,5035
2018/02/03,22:15,Saturday,SHEPPARD WEST STATION,EUBO,5,10,S,YU,5866
2018/02/03,22:22,Saturday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5176
2018/02/03,23:33,Saturday,KIPLING STATION,TUS,4,8,W,BD,5192
2018/02/04,00:16,Sunday,DAVISVILLE STATION,PUSIS,5,9,S,YU,5431
2018/02/04,00:21,Sunday,YONGE BD STATION,MUIS,0,0,,BD,0
2018/02/04,00:31,Sunday,KENNEDY BD STATION,MUTO,3,7,W,BD,5010
2018/02/04,01:03,Sunday,FINCH STATION,TUO,5,9,S,YU,5996
2018/02/04,01:04,Sunday,SHEPPARD WEST STATION,MUATC,5,10,S,YU,5786
2018/02/04,01:25,Sunday,SHEPPARD WEST STATION,TUATC,4,9,N,YU,5836
2018/02/04,01:52,Sunday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2018/02/04,08:00,Sunday,YONGE UNIVERSITY LINE,MUO,0,0,,YU,0
2018/02/04,08:12,Sunday,KIPLING STATION,TUSC,0,0,W,BD,5369
2018/02/04,08:19,Sunday,GREENWOOD STATION,EUSC,0,0,E,BD,5005
2018/02/04,08:46,Sunday,WARDEN STATION,MUSC,0,0,W,BD,5303
2018/02/04,08:51,Sunday,WARDEN STATION,MUSC,0,0,W,BD,5094
2018/02/04,08:55,Sunday,WARDEN STATION,MUSC,0,0,W,BD,5363
2018/02/04,08:59,Sunday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5274
2018/02/04,09:31,Sunday,KIPLING STATION,MUSC,0,0,E,BD,5005
2018/02/04,10:29,Sunday,WARDEN STATION,MUSC,0,0,E,BD,5348
2018/02/04,11:15,Sunday,SHEPPARD STATION,SUDP,0,0,S,YU,5701
2018/02/04,11:24,Sunday,LAWRENCE WEST STATION,PUSTC,0,0,N,YU,5721
2018/02/04,12:57,Sunday,WELLESLEY STATION,SUDP,0,0,N,YU,5535
2018/02/04,13:58,Sunday,WELLESLEY STATION,SUDP,3,7,N,YU,5826
2018/02/04,14:48,Sunday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,5486
2018/02/04,15:30,Sunday,UNION STATION,MUIS,0,0,,YU,0
2018/02/04,16:14,Sunday,LAWRENCE WEST STATION,PUSTC,3,7,N,YU,5421
2018/02/04,16:46,Sunday,ISLINGTON STATION,MUSC,0,0,E,BD,5312
2018/02/04,16:54,Sunday,EGLINTON STATION,TUNIP,4,8,N,YU,6011
2018/02/04,17:20,Sunday,JANE STATION,TUSC,0,0,W,BD,5137
2018/02/04,17:31,Sunday,BROADVIEW STATION,TUSC,0,0,W,BD,5255
2018/02/04,17:31,Sunday,KIPLING STATION,MUTO,0,0,E,BD,0
2018/02/04,17:57,Sunday,YORKDALE STATION,SUO,18,22,S,YU,5686
2018/02/04,18:04,Sunday,MIDLAND STATION,SRO,11,16,N,SRT,3021
2018/02/04,18:38,Sunday,SUMMERHILL STATION,MUIS,0,0,,YU,0
2018/02/04,18:40,Sunday,BLOOR STATION,TUMVS,0,0,S,YU,5806
2018/02/04,19:28,Sunday,BAY STATION,SUUT,13,17,W,BD,5081
2018/02/04,19:51,Sunday,YONGE BD STATION,MUDD,8,11,E,BD,5190
2018/02/04,19:52,Sunday,DAVISVILLE STATION,MUPAA,3,8,S,YU,5631
2018/02/04,20:50,Sunday,WILSON STATION,PUSIS,0,0,S,YU,5411
2018/02/04,21:08,Sunday,WARDEN STATION,EUNT,5,9,W,BD,5301
2018/02/04,21:37,Sunday,DAVISVILLE STATION,MUI,5,9,N,YU,5801
2018/02/04,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018/02/04,22:02,Sunday,MCCOWAN STATION,TRNIP,6,12,S,SRT,3010
2018/02/04,22:58,Sunday,KENNEDY BD STATION,TUSC,0,0,W,BD,5139
2018/02/04,23:14,Sunday,KIPLING STATION,MUIRS,0,0,,BD,0
2018/02/04,23:56,Sunday,WILSON STATION,PUSIS,0,0,S,YU,5686
2018/02/05,00:03,Monday,KENNEDY BD STATION,EUDO,4,8,,BD,5173
2018/02/05,01:11,Monday,KEELE STATION,MUSC,0,0,W,BD,5265
2018/02/05,04:20,Monday,WILSON STATION,MUO,0,0,,YU,0
2018/02/05,05:11,Monday,BAY STATION,MUNCA,0,0,,BD,0
2018/02/05,05:20,Monday,ST GEORGE YUS STATION,PUSTC,4,8,N,YU,5806
2018/02/05,06:39,Monday,DONLANDS STATION,MUDD,0,0,W,BD,5250
2018/02/05,07:14,Monday,WARDEN STATION,MUSC,0,0,E,BD,5027
2018/02/05,07:17,Monday,YONGE SHP STATION,TUSC,0,0,E,SHP,6146
2018/02/05,07:29,Monday,VICTORIA PARK STATION,MUO,3,5,E,BD,5227
2018/02/05,07:42,Monday,BLOOR STATION,MUIR,3,5,S,YU,5731
2018/02/05,07:50,Monday,WOODBINE STATION,EUBK,0,0,W,BD,5181
2018/02/05,08:08,Monday,KIPLING STATION,TUSC,0,0,W,BD,5116
2018/02/05,08:34,Monday,ST CLAIR WEST STATION,MUSAN,4,6,S,YU,5561
2018/02/05,08:53,Monday,LAWRENCE WEST STATION,MUSC,0,0,N,YU,5751
2018/02/05,09:09,Monday,GLENCAIRN STATION,TUSC,0,0,S,YU,5661
2018/02/05,09:50,Monday,UNION STATION,MUIS,0,0,,YU,0
2018/02/05,10:06,Monday,RUNNYMEDE STATION,MUDD,0,0,E,BD,5107
2018/02/05,10:11,Monday,WARDEN STATION,SUUT,3,5,W,BD,5100
2018/02/05,10:28,Monday,LAWRENCE WEST STATION,TUMVS,0,0,N,YU,5601
2018/02/05,10:31,Monday,COLLEGE STATION,SUUT,0,0,N,YU,5621
2018/02/05,10:51,Monday,VICTORIA PARK STATION,MUPR1,55,58,E,BD,5290
2018/02/05,11:05,Monday,DUNDAS STATION,SUO,3,5,S,YU,5541
2018/02/05,11:34,Monday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2018/02/05,12:04,Monday,KIPLING STATION,MUSC,0,0,E,BD,5091
2018/02/05,12:18,Monday,KEELE STATION,MUIR,0,0,E,BD,5361
2018/02/05,12:18,Monday,OLD MILL STATION,MUSC,0,0,E,BD,5035
2018/02/05,12:45,Monday,WARDEN STATION,PUSNT,0,0,E,BD,5010
2018/02/05,13:03,Monday,ELLESMERE STATION,ERDO,0,0,N,SRT,3017
2018/02/05,13:32,Monday,FINCH STATION,PUMEL,0,0,,YU,0
2018/02/05,13:54,Monday,GLENCAIRN STATION,MUIS,0,0,,YU,0
2018/02/05,14:32,Monday,GLENCAIRN STATION,EUAC,3,6,N,YU,5481
2018/02/05,14:44,Monday,WARDEN STATION,PUSNT,0,0,E,BD,5091
2018/02/05,15:24,Monday,RUNNYMEDE STATION,SUAE,12,16,E,BD,5156
2018/02/05,15:29,Monday,WARDEN STATION,SUAP,0,0,E,BD,5190
2018/02/05,15:46,Monday,OSSINGTON STATION,EUDO,5,8,W,BD,5356
2018/02/05,16:43,Monday,FINCH STATION,EUSC,0,0,,YU,5456
2018/02/05,16:48,Monday,YORK MILLS STATION,MUIR,4,6,N,YU,5886
2018/02/05,17:01,Monday,VAUGHAN MC STATION,MUTO,5,8,,YU,5706
2018/02/05,17:29,Monday,CASTLE FRANK STATION,SUDP,5,7,E,BD,5052
2018/02/05,17:37,Monday,ISLINGTON STATION,MUIS,0,0,,BD,0
2018/02/05,17:40,Monday,ST ANDREW STATION,MUNCA,0,0,,YU,0
2018/02/05,17:56,Monday,FINCH STATION,SUAP,0,0,,YU,0
2018/02/05,19:03,Monday,NORTH YORK CTR STATION,PUSTC,9,11,S,YU,5581
2018/02/05,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018/02/05,22:31,Monday,SPADINA BD STATION,SUDP,5,9,E,BD,5286
2018/02/05,22:48,Monday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2018/02/05,22:52,Monday,ST CLAIR WEST STATION,SUO,0,0,S,YU,5961
2018/02/05,23:40,Monday,SPADINA BD STATION,SUUT,5,9,W,BD,5123
2018/02/06,00:54,Tuesday,YORKDALE STATION,EUOE,0,0,N,YU,5556
2018/02/06,01:37,Tuesday,GREENWOOD YARD,PUTOE,0,0,,BD,0
2018/02/06,01:57,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2018/02/06,05:16,Tuesday,ST ANDREW STATION,PUTO,0,0,,YU,0
2018/02/06,05:56,Tuesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5139
2018/02/06,06:00,Tuesday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0
2018/02/06,06:00,Tuesday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2018/02/06,06:00,Tuesday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2018/02/06,06:24,Tuesday,KEELE STATION,MUDD,5,7,W,BD,5265
2018/02/06,06:29,Tuesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5263
2018/02/06,06:35,Tuesday,CHRISTIE STATION,MUSC,0,0,W,BD,5131
2018/02/06,06:47,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5456
2018/02/06,06:49,Tuesday,COXWELL STATION,MUSC,0,0,E,BD,5255
2018/02/06,06:55,Tuesday,SHEPPARD WEST STATION,MUATC,10,13,N,YU,5796
2018/02/06,07:34,Tuesday,DON MILLS STATION,TUMVS,0,0,E,SHP,6171
2018/02/06,07:41,Tuesday,CASTLE FRANK STATION,MUIR,3,5,W,BD,5361
2018/02/06,08:41,Tuesday,CASTLE FRANK STATION,SUDP,0,0,E,BD,5166
2018/02/06,08:47,Tuesday,BROADVIEW STATION,SUDP,0,0,E,BD,5166
2018/02/06,08:51,Tuesday,FINCH STATION,TUSC,0,0,N,YU,5866
2018/02/06,09:01,Tuesday,BATHURST STATION,MUIR,3,5,E,BD,5305
2018/02/06,09:33,Tuesday,UNION STATION,SUCOL,0,0,,YU,0
2018/02/06,10:07,Tuesday,FINCH STATION,TUO,3,5,S,YU,5581
2018/02/06,10:26,Tuesday,WARDEN STATION,PUSI,0,0,E,BD,5241
2018/02/06,10:57,Tuesday,WILSON STATION,MUSC,0,0,S,YU,5641
2018/02/06,11:07,Tuesday,WARDEN STATION,PUSI,0,0,E,BD,5169
2018/02/06,11:34,Tuesday,UNION STATION,PUMO,0,0,,YU,0
2018/02/06,11:40,Tuesday,ISLINGTON STATION,TUSC,0,0,W,BD,5361
2018/02/06,12:01,Tuesday,WARDEN STATION,TUSC,0,0,E,BD,5369
2018/02/06,12:07,Tuesday,FINCH STATION,MUPAA,0,0,N,YU,5896
2018/02/06,12:25,Tuesday,LANSDOWNE STATION,MUPR1,88,92,E,BD,5169
2018/02/06,12:29,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018/02/06,12:52,Tuesday,KEELE STATION,PUSSW,41,44,W,BD,5014
2018/02/06,13:01,Tuesday,DON MILLS STATION,MUIS,5,10,W,SHP,6141
2018/02/06,13:03,Tuesday,EGLINTON STATION,SUCOL,0,0,S,YU,5689
2018/02/06,13:18,Tuesday,SHERBOURNE STATION,MUNCA,0,0,,BD,0
2018/02/06,14:12,Tuesday,PAPE STATION,SUDP,14,17,E,BD,5268
2018/02/06,14:27,Tuesday,ST PATRICK STATION,MUIS,0,0,N,YU,0
2018/02/06,14:58,Tuesday,KENNEDY BD STATION,MUNOA,4,8,,BD,0
2018/02/06,15:51,Tuesday,HIGHWAY 407 STATION,MUPAA,0,0,N,YU,6061
2018/02/06,16:10,Tuesday,EGLINTON WEST STATION,TUOS,3,5,S,YU,5856
2018/02/06,17:34,Tuesday,VICTORIA PARK STATION,PUMEL,0,0,,BD,0
2018/02/06,17:58,Tuesday,KING STATION,PUMST,0,0,N,YU,0
2018/02/06,18:40,Tuesday,EGLINTON STATION,SUDP,0,0,S,YU,5681
2018/02/06,18:50,Tuesday,SPADINA YUS STATION,MUIS,0,0,S,YU,0
2018/02/06,19:09,Tuesday,ST CLAIR STATION,MUIR,3,5,N,YU,5901
2018/02/06,19:23,Tuesday,SPADINA BD STATION,MUTO,5,9,W,BD,5352
2018/02/06,19:39,Tuesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018/02/06,19:50,Tuesday,VAUGHAN MC STATION,MUSAN,4,7,S,YU,6096
2018/02/06,19:57,Tuesday,WILSON STATION,SUAP,0,0,,YU,0
2018/02/06,20:45,Tuesday,FINCH WEST STATION,SUAP,0,0,,YU,0
2018/02/06,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018/02/06,22:38,Tuesday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,5641
2018/02/07,00:10,Wednesday,CHESTER STATION,TUSC,0,0,E,BD,5137
2018/02/07,00:39,Wednesday,OLD MILL STATION,SUDP,5,10,E,BD,5139
